Date,AAPL
2004-03-22,40.9400
2004-03-23,40.7600
2004-03-24,40.1000
2004-03-25,40.2500
2004-03-26,40.7400
2004-03-29,41.0900
2004-03-30,41.5500
2004-03-31,41.5900
2004-04-01,41.5200
2004-04-02,41.9100
2004-04-05,42.2500
2004-04-06,42.1900
2004-04-07,41.9000
2004-04-08,42.4500
2004-04-12,43.1100
2004-04-13,42.8200
2004-04-14,43.3000
2004-04-15,43.6800
2004-04-16,43.8600
2004-04-19,43.7300
2004-04-20,42.7300
2004-04-21,42.9500
2004-04-22,43.3000
2004-04-23,42.9700
2004-04-26,43.0100
2004-04-27,43.7500
2004-04-28,43.1200
2004-04-29,42.5400
2004-04-30,42.5500
2004-05-03,43.6800
2004-05-04,43.5200
2004-05-05,43.9900
2004-05-06,43.8300
2004-05-07,43.2500
2004-05-10,42.0500
2004-05-11,42.6000
2004-05-12,43.0000
2004-05-13,42.7300
2004-05-14,43.2700
2004-05-17,43.0500
2004-05-18,42.6900
2004-05-19,42.6000
2004-05-20,42.7300
2004-05-21,42.6000
2004-05-24,42.8000
2004-05-25,43.8200
2004-05-26,43.5500
2004-05-27,43.3700
2004-05-28,43.2500
2004-06-01,43.7000
2004-06-02,43.7800
2004-06-03,43.5500
2004-06-04,43.3700
2004-06-07,44.0000
2004-06-08,43.8900
2004-06-09,43.4500
2004-06-10,43.9800
2004-06-14,43.8500
2004-06-15,44.0800
2004-06-16,44.7300
2004-06-17,44.7700
2004-06-18,44.9800
